name;static_instructions;dynamic_instructions
extr_linuxdriversnetwirelessrealtekrtlwifirtl8188eehw.c_set_24g_base.c;12;12
extr_linuxdriversblockxen-blkfront.c_blkif_setup_extra_req.c;17;17
extr_radare2libranalpanal_arm_cs.c_set_opdir.c;6;6
extr_BGAQRCode-Androidzbarsrcmainjnizbarqrcodeutil.c_qr_isqrt.c;20;232
extr_linuxarchx86umtls_32.c_get_free_idx.c;12;12
extr_reactosdllwin32uxthememsstyles.c_MSSTYLES_GetPropertyBool.c;9;9
extr_linuxdriversnetethernetmellanoxmlx5coreen_main.c_mlx5e_build_tx2sq_maps.c;10;10
extr_linuxdriverstargetiscsiiscsi_target_nodeattrib.c_iscsit_set_default_node_attribues.c;17;17
extr_reactossdklib3rdpartyzlibcontribminizipiowin32.c_fill_win32_filefunc.c;16;16
extr_netdatalibnetdatasimple_pattern..inlined.h_str2uint64_t.c;6;6
extr_linuxdriversgpudrmamdamdkfdkfd_kernel_queue.c_rollback_packet.c;8;8
extr_linuxnetatmmpc.c_find_mpc_by_lec.c;5;5
extr_reactosdllwin32msctfmsctf.c_remove_Cookie.c;5;5
extr_openssltestparams_api_test.c_swap_copy.c;8;1788
extr_kphp-kdbsearchsearch-x-data.c_get_word_frequency.c;12;12
extr_hashcatsrcmodulesmodule_13300.c_module_init.c;86;86
extr_linuxdriversnetcanusbkvaser_usbkvaser_usb_core.c_kvaser_usb_reset_tx_urb_contexts.c;10;10
extr_php-srcextphartar.c_phar_tar_octal.c;18;2560
extr_obs-studiopluginsimage-sourceobs-slideshow.c_ss_activate.c;6;6
extr_linuxdriversvideofbdevsavagesavagefb_driver.c_savage_update_var.c;16;16
extr_anypixelfirmwaredisplayThirdPartySPLsrcstm32f0xx_rtc.c_RTC_AlarmStructInit.c;11;11
extr_raspberry-pi-osexerciseslesson043avenitosrcprintf.c_ui2a.c;52;83
extr_redissrcbitops.c_checkUnsignedBitfieldOverflow.c;24;24
extr_linuxfsxfslibxfsxfs_btree.c_xfs_btree_compute_maxlevels.c;11;11
extr_kphp-kdbcommoncrc32c.c_gf32_mod.c;14;2246
extr_linuxsoundsoccodecswm_adsp.c_wm_adsp_find_region.c;9;9
extr_opensslcryptoececp_nistp256.c_smallfelem_square.c;24;24
extr_kittykittyfreetype.c_trim_borders.c;13;13
extr_linuxarchpowerpckvmbooke.c_get_sregs_arch206.c;7;7
extr_linuxdriversscsibfabfa_core.c_bfa_cfg_get_default.c;33;33
extr_reactosmodulesrostestswinetestsgdi32pen.c_atoi2.c;11;590
extr_linuxdriversstagingmediadavinci_vpfevpfe_video.c_vpfe_video_is_pipe_ready.c;17;17
extr_linuxdriversmediaplatforms5p-jpegjpeg-core.c_get_byte.c;6;6
extr_wrksrcae_evport.c_aeApiLookupPending.c;9;9
extr_disquedepshiredissds.c_sdsll2str.c;32;52
extr_mpvstreamstream_dvd.c_dvd_number_of_subs.c;17;17
extr_reactosdlldirectxwined3d9texture.c_d3d9_texture_flag_auto_gen_mipmap.c;4;4
extr_linuxdriversinfinibandhwqedrqedr.h_qedr_inc_sw_cons.c;7;7
extr_openpilotpandacryptorsa.c_subM.c;7;7
extr_linuxdriversstagingrtl8192ertllib_tx.c_rtllib_txrate_selectmode.c;11;11
extr_ccvlib3rdpartysqlite3sqlite3.c_fkChildIsModified.c;10;10
extr_linuxarcharmkernelbios32.c_pci_fixup_it8152.c;10;10
extr_h2odepshiredisread.c_readLongLong.c;17;17
extr_reactosdllwin32comctl32listbox.c_LISTBOX_GetCurrentPageSize.c;5;5
extr_stbtestsprereleasestb_lib.h_stb_from_utf8.c;33;33
extr_reactosbootfreeldrfreeldruitui.c_TuiDrawText.c;13;13
extr_linuxdriversclkclk-scpi.c___scpi_find_dvfs_index.c;11;11
extr_darwin-xnuosfmkdevicesubrs.c_strprefix.c;12;12
extr_radare2librasmpasm_x86_nz.c_opsldt.c;5;5
extr_mpvoptionsm_option.c_int64_set.c;5;5
extr_stbtestscaveviewstb_gl.h_stbgl_m.c;13;13
extr_linuxdriversgpudrmradeonr420.c_r420_pm_init_profile.c;44;44
extr_kphp-kdbTLtl-scheme.c_tl_scheme_long_value.c;8;8
extr_linuxdriversstagingrtl8712rtl871x_ioctl_rtl.c_oid_rt_set_channelplan_hdl.c;6;6
extr_hashcatsrcmodulesmodule_17900.c_module_init.c;87;87
extr_hashcatsrcmodulesmodule_00125.c_module_init.c;86;86
extr_reactosdriverscryptoksecdddispatch.c_KsecQueryVolumeInformation.c;5;5
extr_php-srcextmbstringlibmbflfiltersmbfilter_cp5022x.c_mbfl_filt_ident_cp50222.c;10;10
extr_nginxsrchttpmodulesngx_http_addition_filter_module.c_ngx_http_addition_filter_init.c;10;10
extr_FFmpeglibswscalergb2rgb_template.c_rgb24tobgr32_c.c;15;1025
extr_kphp-kdbcommonresolver.c_skipspc.c;7;7
extr_FFmpegtestscheckasmvp8dsp.c_wht4x4.c;52;200
extr_hashcatsrcmodulesmodule_13752.c_module_init.c;94;94
extr_FFmpeglibavcodecdiracdec.c_propagate_block_data.c;28;392190
extr_linuxdriversnetwirelessrealtekrtl8192cucorertw_xmit.c_update_attrib_phy_info.c;14;14
extr_linuxtoolsperfutilannotate.c_cmp_source_line.c;8;8
extr_linuxdriversnetwirelessinteliwlegacy3945.c_il3945_hwrate_to_plcp_idx.c;10;10
extr_hashcatsrcmodulesmodule_13400.c_module_init.c;89;89
extr_linuxnetatmmpc.c_find_mpc_by_itfnum.c;5;5
extr_linuxdriversnetethernetapmxgenexgene_enet_main.c_xgene_enet_setup_ops.c;26;26
extr_linuxnetipv6ip6_flowlabel.c_fl6_merge_options.c;22;22
extr_hashcatsrcmodulesmodule_07900.c_module_init.c;90;90
extr_php-srcexthashhash_md.c_Encode.c;23;1223
extr_kphp-kdbtargtarg-data.c_filter_text.c;20;3071
extr_linuxsecuritytomoyoutil.c_tomoyo_const_part_length.c;22;795
extr_FFmpeglibavformataviobuf.c_ff_get_v_length.c;6;10
extr_linuxarchsparckernelcpumap.c_increment_rover.c;18;18
extr_hashcatsrcmpsp.c_mask_ctx_parse_maskfile_find_mask.c;22;3582
extr_linuxdriversvideofbdevg364fb.c_g364fb_pan_display.c;5;5
extr_linuxdriversisdnhisaxhfc_sx.c_set_fifo_size.c;5;5
extr_linuxdriversgpudrmamddisplaydcdce110dce110_compressor.c_dce110_compressor_construct.c;20;20
extr_linuxdriversscsibfabfa_fcs.c_bfa_fcs_fabric_init.c;10;10
extr_linuxdriversmediaplatformvimcvimc-debayer.c_vimc_deb_get_val.c;13;2047
extr_reactosmodulesrostestskmtestsntos_keKeDevQueue.c_Check_mem.c;13;13
extr_FFmpeglibavformatmxfdec.c_mxf_find_index_table.c;9;9
extr_linuxdriversusbgadgetudcat91_udc.c_at91sam9263_udc_init.c;6;6
extr_linuxdriversnvmehostpci.c_nvme_update_cq_head.c;8;8
extr_kittykittyline-buf.c_linebuf_reverse_index.c;3;3
extr_linuxarchpowerpcbootelf_util.c_parse_elf32.c;7;7
extr_linuxdriversmediatunerstda18271-fe.c_tda18271_set_if_notch.c;8;8
extr_kphp-kdbmutual-friendsmaccub.c_bcode_iter_get_val.c;4;4
extr_linuxdriversisdni4lisdn_bsdcomp.c_bsd_clear.c;12;12
extr_BGAQRCode-Androidzbarsrcmainjnizbarqrcodeqrdectxt.c_enc_list_mtf.c;8;22
extr_labenginecodeuiui_players.c_UI_ForceLegsAnim.c;8;8
extr_linuxdriversvideofbdevmatroxmatroxfb_misc.c_default_pins4.c;5;5
extr_FFmpeglibavcodecmipswmv2dsp_mmi.c_wmv2_idct_row_mmi.c;113;113
extr_linuxdriversmediai2cov7670.c_ov7670_enum_mbus_code.c;5;5
extr_FFmpeglibavfiltervf_vignette.c_get_dither_value.c;9;9
extr_netdataregistry..daemon..libnetdatainlined.h_str2ul.c;6;6
extr_labenginecodeuiui_shared.c_Item_SetScreenCoords.c;20;20
extr_reactosdllwin32insengicif.c_copy_substring_null.c;21;2300
extr_linuxdriversnetwirelessathcarl9170tx.c_carl9170_tx_fill_rateinfo.c;13;13
extr_linuxfsdlmlock.c_set_unlock_args.c;12;12
extr_linuxdriversnetwirelessbroadcombrcm80211brcmsmacantsel.c_brcms_c_antsel_init_cfg.c;24;24
extr_linuxdriversscsiwd33c93.c_set_clk_freq.c;27;27
extr_linuxfsnfsfilelayout..internal.h_nfs_block_bits.c;21;235
extr_linuxdriversgpudrmmediatekmtk_drm_ddp.c_mtk_ddp_mout_en.c;18;18
extr_linuxfsdlmmember.c_find_config_node.c;9;9
extr_linuxdriversnetethernetqlogicqlgeqlge_main.c_ql_categorize_rx_err.c;7;7
extr_linuxdriverssbuscharenvctrl.c_envctrl_init_voltage_status.c;11;11
extr_reactosdllwin32crypt32msg.c_CRYPT_ReverseBytes.c;13;13
extr_linuxdriversnetvxlan.c_vxlan_raw_setup.c;11;11
extr_linuxdriversparportparport_pc.c_find_superio.c;10;10
extr_seafilelibutils.c_ccnet_sha1_hash.c;10;145
extr_linuxdriversstagingwilc1000wilc_wlan_cfg.c_wilc_wlan_cfg_set_word.c;5;5
extr_linuxdriversnetethernetmellanoxmlx5corecmd.c_xor8_buf.c;10;1282
extr_linuxnetax25ax25_subr.c_ax25_validate_nr.c;15;273359
extr_libgit2srcxdiffxutils.c_xdl_num_out.c;33;69
extr_FFmpeglibavcodecyop.c_yop_get_next_nibble.c;7;7
extr_linuxdriversmediai2ctvp5150.c_tvp5150_enum_mbus_code.c;5;5
extr_SoftEtherVPNsrcMayaquaStr.c_MakeCharArray2.c;8;1280
extr_linuxdriversspispi-bitbang.c_spi_bitbang_setup_transfer.c;24;24
extr_linuxnet802mrp.c_mrp_attrvalue_inc.c;6;6
extr_php-srcextmbstringlibmbflmbflmbfilter.c_mbfl_buffer_converter_illegal_substchar.c;9;9
extr_php-srcextgdlibgdgd_matrix.c_gdAffineFlip.c;33;33
extr_linuxdriversiiomagnetometerhmc5843_core.c_hmc5843_get_samp_freq_index.c;10;10
extr_kphp-kdbtexttext-data.c_tree_num_lookup.c;10;12
extr_linuxdriversgpudrmradeonsi.c_si_get_csb_size.c;16;16
extr_netdatadatabase..daemon..libnetdatainlined.h_str2uint64_t.c;6;6
extr_netdatalibnetdatabuffer..inlined.h_str2ull.c;6;6
extr_libgit2srciterator.c_iterator_clear.c;7;7
extr_linuxdriversscsibfabfa_hw_cb.c_bfa_hwcb_msix_queue_install.c;24;30
extr_Craftdepslodepnglodepng.c_searchCodeIndex.c;18;92
extr_linuxdriversgpudrmamddisplaydcdce110dce110_hw_sequencer.c_get_surface_visual_confirm_color.c;13;13
extr_linuxdriverspinctrlnomadikpinctrl-nomadik.c_find_nmk_gpio_from_pin.c;9;9
extr_reactossdklibdriversipnetworkinterface.c_GetInterfaceConnectionStatus.c;12;12
extr_linuxnetipv4inet_diag.c_valid_cc.c;10;10
extr_reactosdllcpldeskpreview.c_CalculateItemSize.c;172;172
extr_FFmpeglibavformatmpegts.c_discard_pid.c;41;41
extr_linuxdriversscsiscsi_common.c_scsi_sense_desc_find.c;12;12
extr_stbtests..stb_c_lexer.h_stb__strchr.c;10;461
extr_netdatalibnetdatapopen..inlined.h_str2ull.c;6;6
extr_linuxdriversnetethernetqlogicqedqed_spq.c_qed_spq_register_async_cb.c;8;8
extr_linuxdriversnetethernetinteligbigb_main.c_is_any_txtime_enabled.c;10;10
extr_stbtestsprereleasestb_lib.h_stb_hashlen.c;15;660
extr_emscriptentestsfreetypesrcpfrpfrsbit.c_pfr_bitwriter_init.c;13;13
extr_linuxdriversnetwirelessathath10kmac.c_ath10k_mac_max_vht_nss.c;8;8
extr_hashcatsrcmodulesmodule_18600.c_module_init.c;91;91
extr_linuxsoundppcburgundy.c_snd_pmac_burgundy_info_gain.c;11;11
extr_linuxtoolstestingselftestsvmthuge-gen.c_ilog2.c;11;51
extr_linuxnetnetfilternf_tables_api.c_nft_verdict_uninit.c;5;5
extr_reactossdklib3rdpartylibxml2tree.c_xmlSetBufferAllocationScheme.c;7;7
extr_hashcatsrcmodulesmodule_13771.c_module_init.c;94;94
extr_linuxdriversnetwirelessrealtekrtl8192cucorertw_ioctl_rtl.c_oid_rt_get_middle_packet_crc_hdl.c;5;5
extr_linuxdriversnetwirelesstiwl12xx..wlcorewlcore.h_wlcore_set_min_fw_ver.c;32;32
extr_mongoosetestccgi-1.2ccgi.c_scanspaces.c;7;7
extr_linuxdriverscryptoqatqat_c3xxxadf_c3xxx_hw_data.c_get_num_aes.c;14;14
extr_tenginesrchttpngx_http_parse.c_ngx_http_parse_uri.c;25;25
extr_FFmpeglibswscaleutils.c_sws_dcVec.c;8;8
extr_hashcatsrcmodulesmodule_07000.c_module_init.c;86;86
extr_linuxsoundpciac97ac97_codec.c_snd_ac97_spdif_pmask_get.c;8;8
extr_linuxdriversrtcrtc-hid-sensor-time.c_hid_time_attrib_name.c;7;7
extr_linuxdriversnetwirelessathwil6210debugfs.c_is_all_zeros.c;11;11
extr_linuxdriversnetwirelessintersilp54p54usb.c_p54_find_type.c;13;13
extr_linuxdriversstagingvt6655card.c_CARDvUpdateBasicTopRate.c;23;29
extr_gitcompatregexregex_internal.h_bitset_not.c;5;5
extr_micropythonportsstm32pin_named_pins.c_pin_find_af_by_index.c;9;9
extr_linuxdriversgpudrmamdamdgpuamdgpu_device.c_amdgpu_device_ip_get_ip_block.c;9;9
extr_reactossdklibppcmmummuobject.c_findvsid.c;5;5
extr_hashcatdepsLZMA-SDKCLzFind.c_MatchFinder_SetLimits.c;25;25
extr_FFmpeglibavcodecrawdec.c_flip.c;8;8
extr_linuxdriversnetwirelessrealtekrtlwifirtl8821aephy.c__rtl8821ae_phy_get_chnl_index.c;11;11
extr_linuxdriversvideofbdevviavia_aux_edid.c_get_preferred_mode.c;12;12
extr_reactossdktoolsisohybridisohybrid.c_ascii_to_utf16le.c;9;5819
extr_h2odepsklibksa.c_getBuckets.c;11;1537
extr_linuxdriversnetethernetintelixgbevfixgbevf_main.c_ixgbevf_save_reset_stats.c;19;19
extr_reactosdllwin32oleaut32typelib.c_hash_guid.c;10;54
extr_micropythonportsstm32usbhostClassAUDIOSrcusbh_audio.c_USBH_AUDIO_SetVolume.c;8;8
extr_obs-studiodepslibcaptionsrcmpeg.c_find_start_code.c;16;2548
extr_linuxdriversusbhostdwc_otgdwc_otg_cil.c_set_pid_isoc.c;7;7
extr_masscansrcproto-banout.c_banout_find_proto.c;8;10
extr_radare2librbinformatomfomf.c_is_valid_omf_type.c;87;87
extr_linuxarchx86kvmsvm.c_bp_interception.c;11;11
extr_swayswayinputkeyboard.c_state_add_key.c;4;4
extr_reactosdriversbusacpiacpicautilitiesutclib.c_strcpy.c;10;4987
extr_kphp-kdbvkextvkext_schema_memcache.c_string_hash.c;9;460
extr_linuxdriversgpudrmradeonsumo_dpm.c_sumo_construct_display_voltage_mapping_table.c;10;10
extr_linuxfspnode.h_set_mnt_shared.c;7;7
extr_linuxdriversmediadvb-frontendstda18271c2dd.c_reset.c;7;7
extr_linuxlibradix-tree.c_any_tag_set.c;9;9
extr_linuxarchmipsalchemycommondbdma.c_find_dbdev_id.c;10;10
extr_linuxkernelirqsettings.h_irq_settings_clr_and_set.c;8;8
extr_linuxdriversstagingrtl8712rtl871x_security.c_secmicputuint32.c;9;32
extr_darwin-xnubsddevmunge.c_munge_wwlll.c;11;11
extr_labenginecodeqcommonq_shared.c_COM_Compress.c;37;1714
extr_linuxdriversttyvtvt.c_rgb_background.c;16;16
extr_linuxsoundpciac97ac97_patch.c_patch_conexant.c;11;11
extr_tenginesrccorengx_string.c_ngx_rstrncmp.c;6;6
extr_netdatalibnetdatalog..inlined.h_simple_hash.c;9;460
extr_kphp-kdbdnsdns-data.c_dns_stats.c;20;20
extr_linuxdriversi2cbussesi2c-imx.c_i2c_imx_set_clk.c;27;27
extr_linuxdriverscryptochelsiochcr_ipsec.c_txq_advance.c;7;7
extr_linuxkernelresource.c___adjust_resource.c;16;16
extr_linuxdriversnetwirelessrealtekrtlwifibase.c_rtl_find_ie.c;7;7
extr_hashcatsrcmodulesmodule_13500.c_module_init.c;87;87
extr_hashcatsrcmodulesmodule_18200.c_module_init.c;91;91
extr_linuxdriversblockaoeaoecmd.c_newtag.c;8;8
extr_linuxdriversplatformx86thinkpad_acpi.c_add_to_attr_set.c;10;10
extr_linuxdriversmediaplatformam437xam437x-vpfe.c_vpfe_ccdc_config_defaults.c;34;34
extr_linuxdriversusbgadgetfile_storage.c_do_start_stop.c;9;9
extr_hashcatsrcmodulesmodule_20013.c_module_init.c;89;89
extr_linuxdriversnetwirelessmarvellmwifiexusb.c_mwifiex_usb_is_port_ready.c;13;13
extr_linuxtoolsperfutiltarget.c_target__validate.c;31;31
extr_kphp-kdbcommonxz_dec.c_lzma_state_literal.c;7;7
extr_netdatalibnetdatathreads..inlined.h_simple_hash.c;9;460
extr_labenginecodebspcl_cmd.c_Q_strncasecmp.c;27;27
extr_linuxdriversmediaplatforms5p-jpegjpeg-core.c_s5p_jpeg_adjust_subs_ctrl.c;12;12
extr_linuxdriversnetethernetmellanoxmlx5corelag.c_mlx5_lag_dev_get_netdev_idx.c;9;9
extr_linuxdriversnetethernetintelixgbeixgbe_ethtool.c_ixgbe_flowspec_to_flow_type.c;8;8
extr_FFmpeglibavcodech264_refs.c_unreference_pic.c;4;4
extr_linuxdriverspinctrlsprdpinctrl-sprd.c_sprd_pinctrl_get_pin_by_id.c;10;10
extr_linuxdriversclknxpclk-lpc18xx-cgu.c_lpc18xx_pll0_msel2mdec.c;7;7
extr_FFmpeglibswscalergb2rgb.c_rgb12to15.c;33;3185
extr_nodemcu-firmwareappsqlite3sqlite3.c_pager_cksum.c;5;5
extr_obs-studiolibobsobs-source-deinterlace.c_first_frame.c;4;4
extr_linuxdriversnetethernetqlogicqedqed_sriov.c_qed_pf_validate_tunn_mode.c;5;5
extr_linuxfsnfsdnfs4proc.c_svcxdr_init_encode.c;27;27
extr_hashcatsrcmodulesmodule_18400.c_module_init.c;89;89
extr_darwin-xnubsdvfskpi_vfs.c_vfs_setioattr.c;9;9
extr_linuxdriversinfinibandulpisertib_isert.c_isert_set_dif_domain.c;18;18
extr_linuxdriversgpudrmcirruscirrus_ttm.c_cirrus_ttm_placement.c;30;32
extr_linuxdriversmediapcipt3pt3_dma.c_pt3_init_dmabuf.c;12;12
extr_reactossdklib3rdpartyadnsclientadh-query.c_check_status.c;14;56
extr_netdatacollectorsdiskspace.plugin....daemon..libnetdatainlined.h_str2ul.c;6;6
extr_micropythonportsnrfpin_named_pins.c_pin_find_af.c;9;9
extr_radare2librasmpasm_x86_nz.c_opfistp.c;5;5
extr_numpynumpyf2pysrcfortranobject.c_count_negative_dimensions.c;12;1792
extr_darwin-xnuiokitKernelIOHibernateRestoreKernel.c_hibernate_page_bitmap_pin.c;15;15
extr_linuxdriversblockaoeaoecmd.c_calc_rttavg.c;27;27
extr_obs-studiodepsw32-pthreadspthread_rwlockattr_setpshared.c_pthread_rwlockattr_setpshared.c;13;13
extr_linuxdriversmediacommoncx2341x.c_cx2341x_calc_audio_properties.c;32;32
extr_linuxdriversxenxenbusxenbus_probe.c_strsep_len.c;14;530
extr_raspberry-pi-osexerciseslesson044bl4ckout31srcprintf.c_ui2a.c;52;83
extr_reactosdriversfilesystemsntfsmisc.c_NtfsFileFlagsToAttributes.c;14;14
extr_FFmpeglibavcodecqsv.c_ff_qsv_find_surface_idx.c;8;8
extr_linuxsoundsocstmstm32_i2s.c_stm32_i2s_dai_init.c;9;9
extr_redissrcserver.c_forceCommandPropagation.c;5;5
extr_linuxdriverscharhw_randomn2-drv.c_advance_polynomial.c;13;2047
extr_linuxdriversstagingrtlwifihalmachalmac_88xxhalmac_func_88xx.c_halmac_check_efuse_enough_88xx.c;14;14
extr_hashcatsrcmodulesmodule_08700.c_module_init.c;87;87
extr_linuxdrivershwmonrpi-poe-fan.c_rpi_poe_fan_update_state.c;8;8
extr_linuxdriversclksamsungclk-pll.c_samsung_get_pll_settings.c;10;10
extr_FFmpeglibavcodecwmalosslessdec.c_reset_codec.c;9;9
extr_hashcatsrcmodulesmodule_10400.c_module_init.c;90;90
extr_linuxdriversgpudrmamdamdgpuci_dpm.c_ci_get_dependency_volt_by_clk.c;14;14
extr_tenginesrchttpmodulesngx_http_ssi_filter_module.c_ngx_http_ssi_set_variable.c;16;16
extr_php-srcexthashsha3generic64lcKeccakP-1600-opt64.c_KeccakP1600_ExtractAndAddBytesInLane.c;15;2049
extr_reactossdktoolsfattenfatfsoptionccsbcs.c_ff_wtoupper.c;25;57
extr_linuxdriversgpudrmmsmdispdpu1dpu_hw_top.c__setup_mdp_ops.c;17;17
extr_linuxdriversinfinibandhwcxgb4t4.h_t4_rq_consume.c;8;8
extr_linuxdriversiiohumiditydht11.c_dht11_decode_byte.c;11;69
extr_reactosdlldirectxwinewined3dsurface.c_get_color_masks.c;25;25
extr_linuxdriversscsimegaraidmegaraid_sas_base.c_megasas_set_adapter_type.c;16;16
extr_FFmpeglibavcodecbinkdsp.c_scale_block_c.c;19;534
extr_linuxdriversinfinibandhwmthcamthca_qp.c_store_attrs.c;7;7
extr_linuxdriversnetethernetseeqsgiseeq.c_record_rx_errors.c;11;11
extr_reactosbootfreeldrtoolsrmkdir.c_ConvertPathCharacters.c;10;589
extr_raspberry-pi-osexerciseslesson033bl4ckout31srcprintf.c_ui2a.c;52;83
extr_linuxnetwirelessnl80211.c_nl80211_parse_mcast_rate.c;12;12
extr_linuxnetopenvswitchconntrack.c_labels_nonzero.c;8;8
extr_linuxdriversnetethernetqlogicqlcnicqlcnic_83xx_hw.c_qlcnic_83xx_set_mac_filter_count.c;14;14
extr_labenginecoderenderergl1tr_shade_calc.c_RB_CalcColorFromEntity.c;4;4
extr_linuxfsnfsdvfs.c_nfsd_check_ignore_resizing.c;5;5
extr_FFmpeglibavfilteraf_hdcd.c_hdcd_control.c;11;11
extr_linuxarchpowerpckernelptrace.c_set_user_msr.c;10;10
extr_darknetsrcnetwork.c_set_temp_network.c;7;7
extr_linuxdriversideide-io.c_ide_tf_set_specify_cmd.c;14;14
extr_mongooseexamplesESP8266_RTOSusermongoose.c_c_strnlen.c;10;398
extr_linuxdriversgpudrmamddisplaydccoredc_resource.c_update_stream_engine_usage.c;5;5
extr_ccvserveparsers.c_coord_parser_execute.c;22;28
extr_linuxnetdccpccidslibtfrc_equation.c_tfrc_binsearch.c;10;10
extr_radare2librdebugpnativedrx.c_drx_next.c;10;30
extr_linuxdriverscryptochelsiochtlschtls_cm.c_select_rcv_wscale.c;22;22
extr_obs-studiodepsjanssonsrchashtable_seed.c_buf_to_uint32.c;10;33
extr_linuxarchpowerpcperfpower5-pmu.c_find_alternative_bdecode.c;11;11
extr_mpvosdepwin32pthread.c_find_thread_info.c;10;10
extr_linuxkernelauditfilter.c_audit_to_inode.c;6;6
extr_opensslcryptokmackmac.c_get_encode_size.c;13;17
extr_linuxarchpowerpckvmbook3s_hv.c_grow_halt_poll_ns.c;11;11
extr_linuxdriversgpudrmtegrafalcon.c_falcon_init.c;10;10
extr_h2odepspicotlsdepscifrasrcbitops.h_incr_be.c;9;9
extr_masscansrcxring.c_xring_remove.c;5;5
extr_linuxdriversatapata_platform.c_pata_platform_setup_port.c;43;43
extr_linuxdriversstagingrtl8712rtl871x_mp_ioctl.c_oid_rt_get_power_mode_hdl.c;6;6
extr_hashcatsrcmodulesmodule_15100.c_module_init.c;88;88
extr_labq3map2q3map2path_init.c_CleanPath.c;9;462
extr_labq3map2libsmathlibm4x4.c_m4x4_transform_normal.c;28;28
extr_nginxsrchttpngx_http_variables.c_ngx_http_variable_request_method.c;14;14
extr_linuxdriversbusfsl-mcfsl-mc-msi.c_fsl_mc_msi_update_chip_ops.c;6;6
extr_emscriptensystemliblibcmuslsrcstringmemmem.c_fourbyte_memmem.c;18;2530
extr_obs-studiolibobsobs-output.c_set_higher_ts.c;8;8
extr_linuxdriversnetethernetfreescaledpaadpaa_eth.c_dpaa_tx_fq_to_id.c;9;9
extr_linuxnetopenvswitchflow_netlink.c_is_all_zero.c;12;12
extr_linuxdriversttyamiserial.c_rtsdtr_ctrl.c;9;9
extr_darwin-xnuosfmkdevicesubrs.c_strnlen.c;11;466
extr_tenginemodulesngx_http_tfs_modulengx_http_tfs_peer_connection.c_ngx_http_tfs_select_peer_v2.c;6;6
extr_linuxnetbatman-advtp_meter.c_batadv_tp_update_rto.c;22;22
extr_curllibhash.c_Curl_hash_str.c;14;1794
extr_linuxdriverspcmciabcm63xx_pcmcia.c_bcm63xx_pcmcia_set_mem_map.c;11;11
extr_linuxdriversisdndivertisdn_divert.c_getruleptr.c;8;8
extr_radare2shlrsdbsrcls.c__sdb_list_split.c;7;7
extr_emscriptentestsenetpeer.c_enet_peer_throttle.c;18;18
extr_linuxdriversmmchostsdhci-pci-core.c_mfd_sdio_probe_slot.c;7;7
extr_FFmpeglibavfiltervf_curves.c_get_nb_points.c;7;9
extr_linuxdriversinfinibandhwqibqib_iba7220.c_qib_7220_get_base_info.c;11;11
extr_FFmpeglibavcodeccfhd.c_difference_coding.c;20;390670
extr_reactossdklib3rdpartylibxml2parser.c_xmlCheckLanguageID.c;27;27
extr_linuxtoolsperfuibrowsershists.c_callchain_list__toggle_fold.c;12;12
extr_linuxdriversnetwirelessbroadcombrcm80211brcmsmacphyphy_qmath.c_qm_norm32.c;13;217
extr_githttp.c_process_http_object_request.c;9;9
extr_linuxfssysvitree.c_verify_chain.c;12;12
extr_The-Art-Of-Programming-By-Julyebookcodec1.2：字符串是否包含问题.c_partion.c;11;11
extr_FFmpeglibavfilteraf_acrossover.c_biquad_process.c;22;22
extr_nodemcu-firmwareappsqlite3sqlite3.c_allSpaces.c;16;16
extr_linuxcryptoecc.c_vli_cmp.c;13;13
extr_linuxdriversmediarcmceusb.c_mceusb_set_tx_mask.c;17;17
extr_linuxdriversmessagefusionmptbase.c_mpt_deregister.c;5;5
extr_radare2libriopio_gprobe.c_gprobe_checksum.c;10;1282
extr_labenginecoderenderergl1tr_shade_calc.c_RB_CalcScaleTexCoords.c;7;7
extr_linuxdriversstagingwilc1000wilc_wlan.c_add_tcp_session.c;7;7
extr_linuxarchx86eventsintellbr.c_intel_pmu_setup_hw_lbr_filter.c;24;24
extr_linuxnetopenvswitchflow_netlink.c_validate_masked.c;14;14
extr_linuxmmswap_state.c___swapin_nr_pages.c;20;48
extr_linuxdriversmediaplatformrockchiprgarga-hw.c_rga_cmd_set_mode.c;22;22
extr_FFmpeglibavcodecvmnc.c_put_cursor.c;52;52
extr_gitdelta-islands.c_island_bitmap_is_subset.c;9;9
extr_reactosmodulesrostestskmtestsntos_exExSingleList.c_QueryDepthList.c;7;7
extr_linuxdriversisdni4lisdn_v110.c_ValidHeaderBytes.c;7;7
extr_linuxdriversnetusbqmi_wwan.c_qmimux_setup.c;13;13
extr_emscriptensystemliblibcmuslldsodynlink.c_make_global.c;6;8
extr_linuxdriversinfinibandhwocrdmaocrdma.h_ocrdma_get_eq_table_index.c;9;9
extr_nginxsrccorengx_string.c_ngx_atofp.c;30;30
extr_nginxsrccorengx_murmurhash.c_ngx_murmur_hash2.c;44;1348
extr_linuxnetsunrpcxdr.c_xdr_restrict_buflen.c;12;12
extr_opensslcryptoevpe_aria.c_ctr64_inc.c;10;10
extr_linuxdriversstagingxgifbXGI_main_26.c_XGIfb_bpp_to_var.c;8;8
extr_darknetsrcgru_layer.c_increment_layer.c;8;8
extr_reactossdktoolswppppy.tab.c_cast_to_ull.c;6;6
extr_FFmpeglibavcodectwinvq.c_permutate_in_line.c;25;25
extr_linuxnetcoredev.c_dev_base_seq_inc.c;10;10
extr_linuxkerneltracering_buffer.c_rb_iter_reset.c;13;13
